"","age","balance","day","duration","campaign","pdays","previous","y"
"45141",63,3904,8,360,1,96,4,"yes"
"39853",34,611,2,350,1,-1,0,"yes"
"42088",41,881,30,257,3,-1,0,"yes"
"22795",44,242,25,69,4,-1,0,"no"
"11182",39,2310,18,104,1,-1,0,"no"
"26772",32,3658,20,56,4,-1,0,"no"
"26238",30,5956,20,405,1,139,1,"no"
"33808",35,183,24,78,2,-1,0,"no"
"10970",36,99,17,256,9,-1,0,"no"
"43924",32,46,14,485,2,-1,0,"yes"
"18190",27,489,30,356,4,-1,0,"yes"
"32288",46,96,16,99,1,148,1,"no"
"28487",42,227,29,124,3,-1,0,"no"
"36612",41,224,12,22,8,-1,0,"no"
"23413",31,137,27,27,14,-1,0,"no"
"2928",43,16,14,485,2,-1,0,"no"
"504",29,9,6,349,1,-1,0,"no"
"12227",39,10236,20,10,3,-1,0,"no"
"1136",28,3,7,122,5,-1,0,"no"
"32392",32,1273,16,1365,2,328,1,"yes"
"35548",37,591,7,181,2,255,5,"no"
"3682",39,94,16,813,1,-1,0,"yes"
"36720",38,0,12,84,3,-1,0,"no"
"18474",45,16,31,59,2,-1,0,"no"
"19413",40,713,6,433,3,-1,0,"no"
"2589",57,0,13,95,1,-1,0,"no"
"20076",51,440,11,46,5,-1,0,"no"
"9113",45,0,5,370,2,-1,0,"no"
"5215",52,173,23,48,5,-1,0,"no"
"3790",57,4168,16,47,1,-1,0,"no"
"6054",31,0,26,763,6,-1,0,"no"
"41616",71,4380,22,369,1,-1,0,"yes"
"17579",32,91,29,241,5,-1,0,"no"
"37861",25,1235,14,64,1,349,3,"no"
"31075",64,1473,13,121,2,-1,0,"no"
"19203",42,-197,6,66,7,-1,0,"no"
"29863",51,536,4,53,1,-1,0,"no"
"12288",50,-253,25,43,1,-1,0,"no"
"816",45,97,7,923,3,-1,0,"no"
"32245",38,1933,16,622,1,-1,0,"no"
"10106",39,393,11,339,1,-1,0,"no"
"7484",30,63,29,96,5,-1,0,"no"
"40361",54,6590,22,160,4,-1,0,"no"
"15421",46,5442,18,115,4,-1,0,"no"
"15867",58,6570,21,106,3,-1,0,"no"
"42651",80,1468,13,330,3,-1,0,"yes"
"40640",27,3276,5,106,1,110,2,"no"
"26017",33,581,19,193,2,-1,0,"no"
"13140",28,1294,8,401,2,-1,0,"no"
"41640",28,0,28,294,2,105,7,"yes"
"35340",54,8509,7,147,1,-1,0,"no"
"5269",31,509,23,183,1,-1,0,"no"
"34295",33,5151,4,124,3,165,5,"no"
"33772",53,1958,23,164,4,-1,0,"no"
"31724",71,951,7,83,1,-1,0,"no"
"4489",58,11,20,90,1,-1,0,"no"
"11759",41,24055,20,132,1,-1,0,"no"
"36524",26,2182,12,42,1,292,1,"no"
"21126",32,20,14,1151,2,-1,0,"yes"
"22765",39,3825,25,94,6,-1,0,"no"
"10934",54,515,17,205,1,-1,0,"no"
"12383",55,700,27,141,1,-1,0,"no"
"34100",23,598,30,166,1,-1,0,"no"
"21967",35,179,20,82,2,-1,0,"no"
"44567",34,-52,13,12,1,-1,0,"no"
"31365",30,8089,18,232,2,294,2,"yes"
"28324",35,645,29,114,1,-1,0,"no"
"12302",58,314,25,67,2,-1,0,"no"
"22850",40,24450,25,73,2,-1,0,"no"
"20635",54,153,12,168,5,-1,0,"no"
"20902",41,5389,13,209,5,-1,0,"no"
"17520",41,812,29,117,3,-1,0,"no"
"22108",41,988,21,429,2,-1,0,"no"
"9956",52,2,9,70,3,-1,0,"no"
"10575",37,40,16,42,3,-1,0,"no"
"2930",60,1542,14,930,1,-1,0,"yes"
"30080",55,818,4,185,2,247,3,"no"
"6091",49,6758,27,67,3,-1,0,"no"
"24830",51,4,18,80,1,-1,0,"no"
"1047",23,2605,7,278,6,-1,0,"no"
"22998",43,-166,26,176,2,-1,0,"no"
"11688",36,1173,20,50,5,-1,0,"no"
"38728",38,1949,15,157,3,-1,0,"no"
"36138",42,659,11,91,1,-1,0,"no"
"44153",24,1123,13,475,1,412,1,"yes"
"30615",41,611,6,38,1,212,1,"no"
"23103",36,219,26,358,4,-1,0,"no"
"2869",46,3028,14,116,1,-1,0,"no"
"44283",33,948,26,7,1,-1,0,"no"
"19457",49,2635,7,88,2,-1,0,"no"
"6587",23,4681,28,507,2,-1,0,"no"
"19870",47,74,8,88,2,-1,0,"no"
"43320",35,295,17,473,1,-1,0,"yes"
"10100",41,8368,11,179,1,-1,0,"no"
"28641",31,442,29,355,3,258,3,"no"
"40192",28,1448,8,130,5,-1,0,"no"
"1643",35,4286,9,357,1,-1,0,"no"
"19205",50,330,6,376,3,-1,0,"no"
"34750",34,649,6,224,1,363,1,"no"
"26637",37,459,20,109,4,-1,0,"no"
"15414",31,622,18,420,1,-1,0,"yes"
"31560",42,1297,3,697,2,-1,0,"no"
"8352",36,3139,3,182,5,-1,0,"no"
"31530",35,4348,2,1074,3,217,8,"no"
"428",54,2102,6,76,1,-1,0,"no"
"37654",38,6182,14,484,3,177,1,"no"
"8013",39,4143,2,21,1,-1,0,"no"
"39776",45,2552,1,69,1,293,7,"yes"
"3000",41,7735,14,240,1,-1,0,"no"
"36864",44,2734,12,897,4,-1,0,"yes"
"24098",57,7554,28,141,1,-1,0,"yes"
"23265",48,2328,27,129,7,-1,0,"no"
"15719",52,29,21,245,1,-1,0,"no"
"42278",44,14,13,167,1,92,1,"yes"
"42974",42,94,10,151,1,183,6,"no"
"44644",75,1413,1,532,2,188,2,"yes"
"38235",27,484,15,210,1,361,2,"no"
"43249",69,426,9,225,1,90,1,"yes"
"17897",41,2646,30,81,2,-1,0,"no"
"34535",31,187,5,241,1,347,1,"no"
"17289",26,81,28,63,2,-1,0,"no"
"28954",22,2162,2,168,1,-1,0,"no"
"10439",41,1165,12,69,3,-1,0,"no"
"11653",36,408,20,112,3,-1,0,"no"
"33667",34,305,20,212,2,-1,0,"no"
"20093",45,0,11,102,4,-1,0,"no"
"14905",33,39,16,332,3,-1,0,"no"
"11110",49,1330,18,37,1,-1,0,"no"
"23699",34,621,28,205,3,-1,0,"no"
"29267",30,57,2,465,2,-1,0,"no"
"6781",25,894,28,328,1,-1,0,"no"
"6763",24,674,28,294,1,-1,0,"no"
"39510",33,369,25,115,2,103,1,"no"
"22425",48,23495,22,63,8,-1,0,"no"
"12554",44,303,3,51,1,-1,0,"no"
"42931",46,1144,8,376,2,129,3,"yes"
"3942",32,244,16,128,2,-1,0,"no"
"36620",34,2825,12,198,1,-1,0,"no"
"19302",34,265,6,329,2,-1,0,"no"
"34619",56,170,5,200,2,294,4,"no"
"1051",45,118,7,208,2,-1,0,"no"
"18347",25,2307,31,104,5,-1,0,"no"
"30557",33,123,5,273,3,212,4,"no"
"17917",48,862,30,160,2,-1,0,"no"
"21160",42,688,14,38,2,-1,0,"no"
"19440",46,0,6,132,2,-1,0,"no"
"16407",35,-550,23,874,3,-1,0,"no"
"8640",52,70,3,68,2,-1,0,"no"
"24540",52,2920,17,131,2,-1,0,"no"
"33329",35,94,20,75,1,-1,0,"no"
"25245",59,3969,18,464,3,-1,0,"no"
"37853",36,2996,14,104,1,-1,0,"no"
"40328",32,640,17,49,2,134,1,"no"
"11446",42,1401,19,69,1,-1,0,"no"
"2591",54,88,13,190,1,-1,0,"no"
"30501",31,544,5,401,2,8,3,"no"
"30516",33,377,5,213,2,276,1,"no"
"38019",26,681,14,336,2,322,3,"no"
"10220",43,7298,11,36,2,-1,0,"no"
"5461",37,603,23,773,2,-1,0,"no"
"22188",50,533,21,212,4,-1,0,"no"
"3466",35,494,15,71,4,-1,0,"no"
"11072",36,2357,17,228,2,-1,0,"no"
"26336",36,2326,20,7,5,-1,0,"no"
"10979",39,1317,17,42,4,-1,0,"no"
"31818",58,189,8,119,1,-1,0,"no"
"44556",58,169,13,880,1,92,8,"yes"
"11347",52,0,18,161,1,-1,0,"no"
"13081",58,1457,8,144,4,-1,0,"no"
"39364",46,6651,22,114,1,60,1,"no"
"24219",45,582,17,148,1,-1,0,"no"
"33543",28,2925,20,81,4,-1,0,"no"
"22994",60,1396,26,104,2,-1,0,"no"
"15070",35,0,17,127,5,-1,0,"no"
"37094",47,2785,13,570,1,-1,0,"yes"
"5447",43,242,23,174,1,-1,0,"no"
"31731",28,922,7,304,1,-1,0,"no"
"43918",30,4082,14,215,1,459,17,"no"
"8263",29,1492,2,267,10,-1,0,"no"
"26851",42,723,20,298,2,112,2,"no"
"5183",49,1568,21,206,6,-1,0,"no"
"13488",54,0,9,130,2,-1,0,"no"
"28793",33,1194,30,166,1,-1,0,"no"
"27538",45,2644,21,36,2,-1,0,"no"
"38189",29,368,15,345,1,310,7,"no"
"3289",47,-1385,15,77,1,-1,0,"no"
"12470",49,935,1,150,1,-1,0,"no"
"31650",33,796,6,216,1,-1,0,"no"
"25417",31,3584,18,467,1,-1,0,"no"
"14390",42,831,14,455,3,-1,0,"no"
"3232",58,0,15,183,5,-1,0,"no"
"22987",55,-612,26,131,2,-1,0,"no"
"7693",51,2632,30,137,1,-1,0,"no"
"21507",56,0,19,432,15,-1,0,"no"
"15904",46,5169,22,72,14,-1,0,"no"
"795",46,2303,7,241,1,-1,0,"no"
"2508",36,1165,13,1001,4,-1,0,"yes"
"9455",41,84,6,238,3,-1,0,"no"
"1946",29,43,9,179,2,-1,0,"no"
"17715",47,24312,29,187,3,-1,0,"no"
"10757",37,105,17,260,4,-1,0,"no"
"45098",61,10861,25,225,1,91,5,"yes"
"41292",86,0,26,189,1,-1,0,"yes"
"34149",58,4152,30,750,2,164,4,"yes"
"31953",43,678,13,299,3,-1,0,"no"
"15156",28,416,17,345,1,-1,0,"no"
"16402",48,2805,23,212,2,-1,0,"no"
"13214",33,0,8,454,1,-1,0,"no"
"6377",28,891,27,377,1,-1,0,"no"
"8402",54,1545,3,148,2,-1,0,"no"
"42325",31,376,16,202,1,96,2,"no"
"3634",27,7,15,98,2,-1,0,"no"
"4575",36,0,20,37,1,-1,0,"no"
"7555",44,-389,30,207,4,-1,0,"no"
"44840",26,1,21,6,1,-1,0,"no"
"43168",73,519,26,270,3,133,2,"yes"
"10454",32,-289,12,161,2,-1,0,"no"
"23332",44,1138,27,523,3,-1,0,"yes"
"17023",36,-194,25,83,2,-1,0,"no"
"23370",54,2437,27,1176,8,-1,0,"no"
"18007",54,1383,30,622,4,-1,0,"no"
"39858",30,1555,2,115,1,-1,0,"no"
"7377",51,1491,29,206,3,-1,0,"no"
"2996",51,658,14,369,1,-1,0,"no"
"27823",58,178,28,109,1,-1,0,"no"
"34368",57,1103,4,399,2,-1,0,"no"
"7594",39,1034,30,306,1,-1,0,"no"
"31470",33,285,1,427,1,329,1,"no"
"20254",37,801,11,331,7,-1,0,"no"
"954",37,115,7,36,1,-1,0,"no"
"16979",29,9,25,236,8,-1,0,"no"
"26861",41,769,20,222,4,98,4,"no"
"30182",36,277,5,239,2,-1,0,"no"
"19124",46,13118,5,414,2,-1,0,"no"
"23674",33,755,28,68,12,-1,0,"no"
"24085",49,10250,24,97,1,-1,0,"yes"
"5213",35,773,23,136,2,-1,0,"no"
"7647",37,3167,30,197,1,-1,0,"no"
"20370",59,1296,11,862,11,-1,0,"no"
"28470",28,1955,29,25,1,-1,0,"no"
"30500",37,95,5,415,2,272,2,"no"
"6558",36,260,27,132,8,-1,0,"no"
"3091",45,532,14,137,2,-1,0,"no"
"13415",30,5,9,99,2,-1,0,"no"
"31348",28,459,16,83,13,-1,0,"no"
"33337",56,159,20,132,3,-1,0,"no"
"4258",41,1897,19,335,3,-1,0,"no"
"6603",31,82,28,254,1,-1,0,"no"
"14535",39,1930,15,92,3,-1,0,"no"
"33717",29,123,21,158,2,181,1,"yes"
"22328",47,29,22,150,8,-1,0,"no"
"21134",32,6284,14,167,8,-1,0,"no"
"16679",29,0,24,36,1,-1,0,"no"
"44390",62,569,3,187,2,180,6,"yes"
"25292",43,3766,18,84,4,-1,0,"no"
"18622",37,-57,31,37,20,-1,0,"no"
"9488",43,482,6,1041,13,-1,0,"no"
"18255",30,116,31,15,19,-1,0,"no"
"11445",48,343,19,136,1,-1,0,"no"
"27782",29,8,28,468,1,-1,0,"no"
"32954",32,4887,17,246,3,-1,0,"no"
"38021",43,-418,14,106,2,-1,0,"no"
"403",29,16,6,43,1,-1,0,"no"
"39210",34,-578,18,767,2,-1,0,"yes"
"3015",42,737,14,762,2,-1,0,"no"
"41202",46,368,20,293,1,90,4,"yes"
"44676",35,1204,3,789,2,-1,0,"no"
"19587",55,4235,7,973,4,-1,0,"no"
"26803",46,2514,20,68,2,-1,0,"no"
"44590",21,681,20,6,1,-1,0,"no"
"35441",37,-1,7,101,1,349,1,"no"
"12443",34,66,30,450,2,-1,0,"no"
"28779",46,332,30,11,4,-1,0,"no"
"15392",57,1623,18,246,1,-1,0,"no"
"35973",37,393,8,348,4,350,2,"no"
"28106",45,-96,28,517,2,-1,0,"no"
"7301",53,1202,29,332,2,-1,0,"no"
"17679",39,394,29,551,2,-1,0,"no"
"38218",32,388,15,58,1,266,2,"no"
"13383",31,1,9,82,1,-1,0,"no"
"34457",30,-111,5,154,1,-1,0,"no"
"6574",56,292,28,228,9,-1,0,"no"
"28471",36,659,29,224,2,-1,0,"no"
"20690",51,2254,12,83,3,-1,0,"no"
"12759",37,1633,7,629,2,-1,0,"yes"
"6191",22,356,27,518,2,-1,0,"no"
"23711",44,795,28,99,24,-1,0,"no"
"4278",31,19,19,178,5,-1,0,"no"
"30469",27,126,5,147,2,216,4,"no"
"19270",43,385,6,359,2,-1,0,"no"
"12439",27,1128,30,88,4,-1,0,"no"
"42029",27,390,28,190,1,82,1,"no"
"12144",42,0,20,19,2,-1,0,"no"
"41833",48,0,15,126,2,-1,0,"no"
"14694",31,303,15,196,4,-1,0,"no"
"18366",27,677,31,110,8,-1,0,"no"
"24977",41,0,18,897,3,-1,0,"yes"
"29083",27,921,2,141,1,-1,0,"no"
"32091",56,6101,14,422,4,-1,0,"no"
"17050",34,0,25,141,3,-1,0,"no"
"1682",37,111,9,217,2,-1,0,"no"
"15526",34,584,18,154,2,-1,0,"no"
"14852",46,2987,16,318,1,-1,0,"no"
"11810",48,3260,20,111,3,-1,0,"no"
"20831",35,3549,13,250,4,-1,0,"no"
"26653",38,1696,20,267,2,-1,0,"no"
"13576",43,3872,9,225,2,-1,0,"no"
"42564",38,854,28,112,2,-1,0,"no"
"20806",37,-242,13,1149,6,-1,0,"yes"
"10677",50,2198,16,170,6,-1,0,"no"
"31179",50,8345,27,194,1,261,1,"yes"
"43355",77,5619,25,189,1,-1,0,"no"
"38035",36,994,14,154,2,356,8,"no"
"17479",50,298,28,174,6,-1,0,"no"
"24819",32,2831,18,278,2,-1,0,"no"
"20380",35,863,11,481,2,-1,0,"no"
"43653",51,0,7,662,2,66,2,"yes"
"35042",27,3096,6,62,4,357,1,"no"
"13709",49,-1965,10,317,2,-1,0,"no"
"36413",33,3499,11,143,3,356,1,"no"
"32479",52,208,17,377,2,-1,0,"no"
"19896",34,-16,8,108,2,-1,0,"no"
"7639",28,7707,30,68,2,-1,0,"no"
"3230",57,3381,15,75,1,-1,0,"no"
"23554",34,0,28,54,4,-1,0,"no"
"39535",40,363,26,135,1,104,2,"no"
"27684",50,0,21,37,2,-1,0,"no"
"31032",33,369,11,446,1,-1,0,"yes"
"5998",26,339,26,165,5,-1,0,"no"
"10714",49,3096,16,147,2,-1,0,"no"
"11338",36,946,18,255,3,-1,0,"no"
"34135",25,1105,30,195,1,13,1,"no"
"42915",71,4388,5,346,1,183,3,"no"
"23920",33,230,29,264,2,-1,0,"no"
"41550",42,3082,11,285,1,-1,0,"yes"
"41862",37,4017,16,156,1,-1,0,"yes"
"10132",38,361,11,601,1,-1,0,"no"
"12903",60,468,7,108,2,-1,0,"no"
"8248",44,-119,2,132,5,-1,0,"no"
"31142",21,164,19,78,5,-1,0,"no"
"9738",44,31,9,467,1,-1,0,"no"
"23163",39,46,26,298,10,-1,0,"no"
"23654",33,436,28,258,8,-1,0,"no"
"19848",33,671,8,45,2,-1,0,"no"
"7113",26,813,29,140,3,-1,0,"no"
"8070",27,1237,2,535,4,-1,0,"no"
"25683",31,24,19,631,1,-1,0,"no"
"11692",38,746,20,256,3,-1,0,"no"
"39505",38,755,25,531,1,97,1,"no"
"7309",35,5310,29,97,1,-1,0,"no"
"7590",42,1607,30,108,1,-1,0,"no"
"24733",35,690,17,1012,1,-1,0,"no"
"6789",26,1624,28,438,1,-1,0,"no"
"28336",28,0,29,379,1,192,1,"no"
"35685",39,100,8,132,1,-1,0,"no"
"21838",40,2228,20,150,2,-1,0,"no"
"21184",48,125,14,89,7,-1,0,"no"
"13602",49,0,9,87,1,-1,0,"no"
"10657",53,136,16,254,1,-1,0,"no"
"14946",32,116,16,255,2,-1,0,"no"
"3958",31,-48,16,254,17,-1,0,"no"
"10348",50,260,12,237,1,-1,0,"no"
"4899",31,626,21,211,1,-1,0,"no"
"12900",32,212,7,830,5,-1,0,"yes"
"6441",29,79,27,22,2,-1,0,"no"
"6737",27,3791,28,231,1,-1,0,"no"
"15060",42,5639,17,430,2,-1,0,"no"
"17833",60,6657,29,333,19,-1,0,"no"
"25535",52,424,19,143,1,154,3,"no"
"7398",40,795,29,725,3,-1,0,"no"
"14608",36,0,15,571,3,-1,0,"no"
"10925",56,278,17,269,1,-1,0,"no"
"2035",58,127,9,244,5,-1,0,"no"
"28384",30,60,29,55,2,-1,0,"no"
"36225",41,595,11,54,1,-1,0,"no"
"11683",39,490,20,44,3,-1,0,"no"
"22856",39,355,25,313,5,-1,0,"no"
"11082",36,9231,18,270,3,-1,0,"no"
"43643",67,704,6,613,1,87,3,"yes"
"18797",37,2066,31,34,5,-1,0,"no"
"26551",32,726,20,188,2,-1,0,"no"
"24466",51,17092,17,35,1,-1,0,"no"
"30998",41,819,9,244,3,-1,0,"no"
"7320",52,2076,29,112,1,-1,0,"no"
"35555",36,197,7,589,2,-1,0,"no"
"15377",26,192,18,116,1,-1,0,"no"
"10336",49,-470,12,691,1,-1,0,"no"
"42108",32,600,2,272,1,-1,0,"no"
"44838",35,151,20,11,1,850,2,"no"
"40169",26,611,5,455,3,-1,0,"no"
"16190",30,1700,22,279,3,-1,0,"no"
"4801",34,558,21,43,1,-1,0,"no"
"3060",28,280,14,142,3,-1,0,"no"
"27592",30,817,21,208,3,91,4,"no"
"11329",54,1455,18,90,4,-1,0,"no"
"1953",32,150,9,1178,4,-1,0,"no"
"39092",29,468,18,37,1,370,3,"no"
"19066",47,301,5,111,1,-1,0,"no"
"13342",49,0,8,120,3,-1,0,"no"
"44615",52,4012,31,634,3,92,5,"yes"
"17905",47,-874,30,528,2,-1,0,"no"
"29886",52,0,4,74,1,-1,0,"no"
"27572",38,2767,21,711,2,-1,0,"no"
"32841",37,7785,17,231,2,-1,0,"no"
"44404",68,2812,4,651,1,1,7,"yes"
"13664",60,1017,9,10,20,-1,0,"no"
"22498",50,82,22,101,4,-1,0,"no"
"6271",37,274,27,731,3,-1,0,"yes"
"6605",32,719,28,79,6,-1,0,"no"
"31020",38,0,10,49,3,-1,0,"no"
"27709",42,410,21,34,2,-1,0,"no"
"45082",34,1279,21,339,3,91,10,"yes"
"29900",34,783,4,142,1,-1,0,"no"
"41612",43,2367,22,83,1,113,3,"yes"
"26808",57,0,20,231,2,-1,0,"no"
"27279",33,1817,21,55,1,-1,0,"no"
"10227",40,1325,11,150,2,-1,0,"no"
"32243",29,13654,16,528,1,-1,0,"no"
"4509",35,1163,20,284,1,-1,0,"no"
"70",35,12223,5,177,1,-1,0,"no"
"39033",37,1170,18,106,1,-1,0,"no"
"23603",37,163,28,9,24,-1,0,"no"
"44817",35,2326,16,319,1,-1,0,"yes"
"25233",31,668,18,75,2,-1,0,"no"
"21612",60,2149,19,222,4,-1,0,"no"
"13936",28,339,10,353,1,-1,0,"no"
"3895",41,223,16,124,1,-1,0,"no"
"7036",30,0,28,92,5,-1,0,"no"
"25056",31,0,18,164,1,-1,0,"no"
"12865",35,25,7,236,1,-1,0,"no"
"33843",60,2301,28,118,2,-1,0,"no"
"33271",34,13683,20,92,3,321,3,"no"
"1381",32,3,8,161,1,-1,0,"no"
"33505",45,1757,20,1010,3,326,1,"no"
"29155",33,474,2,62,1,179,3,"no"
"27619",30,1036,21,82,2,-1,0,"no"
"22135",50,-210,21,153,7,-1,0,"no"
"5128",34,360,21,66,2,-1,0,"no"
"24169",40,718,13,72,1,-1,0,"no"
"24248",52,2901,17,223,2,-1,0,"no"
"41710",37,604,7,371,1,495,1,"yes"
"26333",40,70,20,57,1,-1,0,"no"
"29084",27,10451,2,45,1,-1,0,"no"
"22387",59,575,22,146,3,-1,0,"no"
"36056",40,6767,11,431,1,172,2,"no"
"29502",39,118,3,906,1,-1,0,"yes"
"10581",59,2722,16,145,1,-1,0,"no"
"43874",33,172,7,13,1,-1,0,"no"
"39125",31,919,18,180,2,-1,0,"no"
"44290",46,5511,26,414,2,389,1,"yes"
"22655",36,591,25,109,5,-1,0,"no"
"18976",54,763,4,389,2,-1,0,"no"
"31298",34,4447,10,75,2,-1,0,"no"
"9163",38,10855,5,57,2,-1,0,"no"
"21544",43,143,19,101,2,-1,0,"no"
"4428",29,271,20,1882,2,-1,0,"yes"
"8068",29,493,2,132,6,-1,0,"no"
"20476",56,3616,12,63,2,-1,0,"no"
"30595",31,13,6,1019,2,-1,0,"yes"
"22142",45,430,21,140,2,-1,0,"no"
"38241",28,-42,15,192,1,364,3,"no"
"41334",35,7546,28,255,1,88,2,"no"
"4357",27,4923,19,57,7,-1,0,"no"
"39265",58,76,18,54,4,-1,0,"no"
"13996",54,89,10,140,3,-1,0,"no"
"18210",36,0,30,54,12,-1,0,"no"
"23875",36,4,29,159,2,-1,0,"no"
"22478",33,112,22,112,4,-1,0,"no"
"36937",35,-184,12,155,2,-1,0,"no"
"14018",29,111,11,114,1,-1,0,"no"
"27090",32,8043,21,202,1,-1,0,"no"
"4519",40,-740,20,126,3,-1,0,"no"
"37180",27,268,13,528,1,358,2,"no"
"19475",38,-34,7,131,2,-1,0,"no"
"25329",32,386,18,482,1,-1,0,"yes"
"35177",28,87,7,27,1,345,1,"no"
"8489",32,725,3,303,1,-1,0,"no"
"8140",36,-78,2,1068,1,-1,0,"yes"
"44968",70,4572,11,115,2,95,16,"no"
"30282",34,87,5,33,1,-1,0,"no"
"17720",33,-211,29,96,5,-1,0,"no"
"1091",39,-33,7,62,5,-1,0,"no"
"10473",49,785,16,190,6,-1,0,"no"
"10276",52,50,12,84,3,-1,0,"no"
"21045",32,943,14,127,2,-1,0,"no"
"27627",32,3181,21,118,2,176,7,"no"
"27380",59,7813,21,75,1,-1,0,"no"
"43409",19,394,5,327,3,-1,0,"yes"
"33775",19,1247,23,94,1,-1,0,"no"
"44886",32,2093,24,224,2,444,1,"yes"
"18467",52,668,31,212,4,-1,0,"no"
"4104",43,445,19,546,2,-1,0,"no"
"31080",58,4700,16,93,6,-1,0,"no"
"36956",34,1309,12,456,2,364,1,"no"
"16479",31,378,23,421,2,-1,0,"no"
"43892",31,877,9,192,1,93,7,"yes"
"31261",59,8674,5,64,1,-1,0,"no"
"4480",39,439,20,56,1,-1,0,"no"
"11808",45,0,20,74,2,-1,0,"no"
"38273",32,1531,15,58,1,352,5,"no"
"35309",28,168,7,128,1,-1,0,"no"
"23218",31,917,27,100,9,-1,0,"no"
"391",60,545,6,1030,1,-1,0,"yes"
"41815",62,4692,15,73,1,-1,0,"no"
"29624",27,1,3,10,6,-1,0,"no"
"44827",41,0,17,294,4,63,11,"yes"
"9119",39,0,5,251,1,-1,0,"no"
"41816",48,1630,15,125,1,-1,0,"no"
"26176",31,461,20,145,1,-1,0,"no"
"22058",49,601,20,278,6,-1,0,"no"
"22080",34,0,21,163,2,-1,0,"no"
"31218",33,21,2,202,2,-1,0,"no"
"41781",48,1245,13,169,1,134,1,"no"
"44476",37,4596,6,323,1,91,6,"no"
"7964",58,25,2,132,2,-1,0,"no"
"7353",27,2457,29,123,4,-1,0,"no"
"10269",40,181,12,89,6,-1,0,"no"
"11659",50,-141,20,61,2,-1,0,"no"
"40197",37,0,8,257,2,97,1,"yes"
"752",54,254,6,66,2,-1,0,"no"
"7782",41,783,30,130,2,-1,0,"no"
"20439",57,2112,12,1134,2,-1,0,"yes"
"21305",30,1077,18,128,4,-1,0,"no"
"31761",55,1358,8,149,1,-1,0,"no"
"12475",30,49,1,359,1,-1,0,"no"
"31019",66,1323,10,207,11,-1,0,"no"
"39823",39,139,1,182,1,-1,0,"no"
"8605",33,0,3,30,1,-1,0,"no"
"965",46,143,7,279,1,-1,0,"no"
"11581",28,593,19,202,1,-1,0,"no"
"2420",34,1557,13,213,1,-1,0,"no"
"4941",34,951,21,343,1,-1,0,"no"
"13666",47,-3,9,197,1,-1,0,"no"
"24018",37,373,29,98,10,-1,0,"no"
"29008",37,490,2,73,1,-1,0,"no"
"35149",29,92,7,240,1,-1,0,"no"
"9460",50,1205,6,82,2,-1,0,"no"
"19407",33,422,6,406,3,-1,0,"no"
"11799",56,878,20,123,3,-1,0,"no"
"6243",57,33,27,132,1,-1,0,"no"
"17111",30,1221,25,279,4,-1,0,"yes"
"39053",30,53,18,116,1,-1,0,"no"
"29113",43,575,2,237,1,-1,0,"no"
"5636",39,540,23,1066,2,-1,0,"no"
"27210",32,616,21,186,2,109,1,"no"
"7375",41,1065,29,553,1,-1,0,"no"
"39874",59,2026,2,395,1,-1,0,"no"
"19780",31,30,8,161,2,-1,0,"no"
"34212",47,335,4,417,1,76,1,"yes"
"9004",49,9824,5,69,1,-1,0,"no"
"10201",42,2821,11,203,2,-1,0,"no"
"22873",40,34,25,115,4,-1,0,"no"
"7081",28,2,29,750,2,-1,0,"no"
"29715",30,179,3,8,4,-1,0,"no"
"43453",29,1992,12,119,2,-1,0,"no"
"31454",30,311,31,158,2,-1,0,"yes"
"31087",28,805,16,331,1,-1,0,"yes"
"2310",55,431,12,68,2,-1,0,"no"
"2183",33,14,12,188,1,-1,0,"no"
"44109",69,2473,8,967,3,-1,0,"yes"
"6778",40,-541,28,270,4,-1,0,"no"
"23168",40,6,27,26,16,-1,0,"no"
"1455",44,1378,8,257,2,-1,0,"no"
"32074",34,6662,14,308,2,-1,0,"no"
"2911",49,1878,14,267,1,-1,0,"no"
"22538",32,0,22,28,4,-1,0,"no"
"414",48,182,6,180,2,-1,0,"no"
"37959",50,124,14,367,2,289,19,"no"
"41779",28,2806,13,285,1,120,1,"no"
"17617",54,4353,29,197,2,-1,0,"no"
"21449",37,1435,18,724,16,-1,0,"yes"
"18251",50,3337,31,24,14,-1,0,"no"
"39865",40,0,2,297,1,28,3,"no"
"37917",57,739,14,172,2,364,1,"no"
"11819",41,-771,20,343,2,-1,0,"no"
"37570",31,466,14,164,1,-1,0,"no"
"43369",35,957,26,263,4,667,4,"no"
"34667",37,176,5,147,2,347,1,"no"
"3348",46,346,15,402,1,-1,0,"no"
"30871",32,322,9,117,3,-1,0,"no"
"32218",31,382,16,198,2,-1,0,"no"
"28875",31,227,30,154,6,263,3,"no"
"34980",32,-92,6,139,1,363,1,"no"
"26965",50,11998,21,349,1,-1,0,"no"
"17280",53,362,28,1169,2,-1,0,"yes"
"4807",39,4146,21,353,1,-1,0,"no"
"36803",45,1335,12,88,2,-1,0,"no"
"21237",48,4,18,68,4,-1,0,"no"
"37600",33,149,14,21,2,-1,0,"no"
"41404",32,1270,3,420,1,15,3,"no"
"15794",59,966,21,50,4,-1,0,"no"
"18709",59,1471,31,7,3,-1,0,"no"
"4094",40,1380,19,127,1,-1,0,"no"
"38688",55,135,15,641,6,-1,0,"no"
"1696",34,-78,9,198,1,-1,0,"no"
"41429",57,6468,4,730,1,157,4,"yes"
"10103",44,289,11,300,1,-1,0,"no"
