"","age","balance","day","duration","campaign","pdays","previous","y"
"35169",32,169,7,22,11,-1,0,"no"
"20917",53,100,13,205,4,-1,0,"no"
"1454",43,34,8,543,3,-1,0,"no"
"12962",41,-396,7,104,4,-1,0,"no"
"31330",31,71,12,119,1,-1,0,"yes"
"41745",79,79,9,1106,2,-1,0,"yes"
"6685",34,-108,28,290,1,-1,0,"no"
"18401",42,260,31,175,2,-1,0,"no"
"4064",54,2431,19,221,4,-1,0,"no"
"15119",47,555,17,179,1,-1,0,"no"
"5635",46,-143,23,1034,9,-1,0,"no"
"2693",59,-278,13,318,2,-1,0,"no"
"22472",36,1898,22,243,4,-1,0,"no"
"37619",33,1233,14,141,1,-1,0,"no"
"19397",38,178,6,170,3,-1,0,"no"
"24489",56,2096,17,209,2,-1,0,"no"
"25081",35,0,18,339,1,-1,0,"no"
"25964",44,709,19,54,1,-1,0,"no"
"37293",37,0,13,54,1,300,1,"no"
"6634",30,849,28,261,6,-1,0,"no"
"6101",44,-222,27,112,3,-1,0,"no"
"14626",37,0,15,280,6,-1,0,"no"
"6537",35,424,27,177,2,-1,0,"no"
"17245",42,98,28,228,2,-1,0,"no"
"10917",36,1568,17,433,2,-1,0,"no"
"21533",39,285,19,284,2,-1,0,"no"
"42626",66,0,12,105,1,92,2,"no"
"32969",31,55,17,340,2,-1,0,"no"
"7742",44,858,30,567,2,-1,0,"no"
"43797",28,742,26,236,1,-1,0,"yes"
"37132",32,50,13,275,1,370,2,"no"
"16457",28,0,23,339,4,-1,0,"no"
"6472",34,-96,27,153,2,-1,0,"no"
"39605",21,360,26,131,2,-1,0,"yes"
"25137",44,533,18,127,1,110,2,"no"
"13255",35,57,8,632,2,-1,0,"no"
"12359",32,187,27,381,3,-1,0,"no"
"30669",37,310,6,179,1,-1,0,"no"
"22786",53,1461,25,262,6,-1,0,"no"
"216",40,483,5,168,1,-1,0,"no"
"27878",45,0,28,625,1,-1,0,"no"
"11599",38,1403,19,146,2,-1,0,"no"
"40559",67,1093,8,64,3,-1,0,"no"
"12407",24,653,27,247,3,-1,0,"no"
"13257",43,328,8,192,1,-1,0,"no"
"43896",34,44,9,118,1,-1,0,"no"
"32868",30,658,17,99,3,267,1,"no"
"32218",31,382,16,198,2,-1,0,"no"
"44106",23,1809,8,414,2,-1,0,"yes"
"34861",34,4902,6,59,1,167,1,"no"
"18806",49,8973,31,9,10,-1,0,"no"
"37188",43,190,13,168,2,-1,0,"no"
"6090",35,226,27,322,5,-1,0,"no"
"44653",33,1623,2,291,3,-1,0,"yes"
"20849",52,9139,13,684,2,-1,0,"no"
"15228",40,393,17,291,2,-1,0,"no"
"29446",50,1158,3,116,3,265,3,"no"
"20148",48,3886,11,297,2,-1,0,"no"
"17287",27,3933,28,837,3,-1,0,"yes"
"8186",35,1632,2,430,2,-1,0,"no"
"1493",55,82,8,292,2,-1,0,"no"
"38581",37,-557,15,284,15,-1,0,"no"
"578",47,19,6,105,2,-1,0,"no"
"17204",27,72,28,131,7,-1,0,"no"
"24191",54,4028,17,146,1,-1,0,"no"
"25569",43,13044,19,215,1,93,4,"no"
"17313",50,167,28,201,3,-1,0,"no"
"8806",25,2,4,264,2,-1,0,"no"
"19461",50,106,7,59,2,-1,0,"no"
"1067",44,58,7,113,3,-1,0,"no"
"25001",36,871,18,170,1,-1,0,"no"
"44794",35,262,15,331,1,75,6,"yes"
"36094",29,228,11,12,8,342,9,"no"
"13169",57,2137,8,132,7,-1,0,"no"
"28281",60,3875,29,55,1,-1,0,"no"
"19903",35,3161,8,433,2,-1,0,"no"
"7827",41,2666,30,170,2,-1,0,"no"
"39751",57,0,28,141,3,-1,0,"no"
"5318",36,9068,23,98,1,-1,0,"no"
"27731",40,378,28,260,1,268,2,"no"
"41197",24,228,20,99,1,79,1,"no"
"3347",23,76,15,23,1,-1,0,"no"
"4641",44,982,20,650,3,-1,0,"yes"
"21779",55,1402,19,187,4,-1,0,"no"
"38225",24,145,15,520,1,345,1,"no"
"4417",35,0,20,1205,1,-1,0,"yes"
"38765",29,-2,18,9,5,-1,0,"no"
"32497",41,121,17,41,1,324,1,"no"
"2091",39,36,12,109,2,-1,0,"no"
"19928",47,260,8,138,2,-1,0,"no"
"12201",52,2816,20,492,3,-1,0,"no"
"38129",51,5885,15,172,1,-1,0,"no"
"13243",60,49,8,76,2,-1,0,"no"
"25628",46,2421,19,1084,1,100,4,"yes"
"11642",43,6835,20,262,2,-1,0,"no"
"6668",27,110,28,135,1,-1,0,"no"
"26699",43,5039,20,227,1,-1,0,"no"
"36118",40,4904,11,248,1,356,1,"no"
"34981",37,4969,6,169,1,-1,0,"no"
"41932",33,79,22,249,2,335,2,"yes"
"137",32,0,5,136,1,-1,0,"no"
"40909",33,498,12,338,2,104,1,"yes"
"4493",34,1689,20,423,1,-1,0,"no"
"17528",49,-249,29,234,5,-1,0,"no"
"12410",39,324,30,182,4,-1,0,"no"
"30524",57,587,5,131,3,-1,0,"no"
"16557",42,206,24,148,1,-1,0,"no"
"22521",32,195,22,239,2,-1,0,"no"
"1250",41,1773,8,106,1,-1,0,"no"
"6167",51,-26,27,47,1,-1,0,"no"
"26225",32,1426,20,114,1,-1,0,"no"
"39532",37,2915,26,314,2,-1,0,"no"
"2883",40,1535,14,704,1,-1,0,"yes"
"24881",30,414,18,635,5,-1,0,"no"
"37638",30,31,14,23,1,-1,0,"no"
"30117",32,124,4,87,2,-1,0,"no"
"27293",30,677,21,108,1,-1,0,"no"
"17341",32,2468,28,131,4,-1,0,"no"
"11561",47,759,19,30,2,-1,0,"no"
"20512",31,1836,12,177,2,-1,0,"no"
"44024",58,3109,29,295,1,287,4,"yes"
"38246",31,178,15,415,1,360,5,"no"
"14495",29,428,14,131,4,-1,0,"no"
"20683",58,2609,12,136,5,-1,0,"no"
"37821",36,0,14,543,2,-1,0,"no"
"10402",35,163,12,483,1,-1,0,"no"
"26839",39,18508,20,1598,4,-1,0,"yes"
"17045",28,633,25,95,1,-1,0,"no"
"26110",56,1933,19,44,2,-1,0,"no"
"1096",43,526,7,79,4,-1,0,"no"
"22802",41,1190,25,69,4,-1,0,"no"
"19757",30,1785,8,108,2,-1,0,"no"
"31292",52,0,10,164,1,-1,0,"no"
"16428",48,329,23,85,6,-1,0,"no"
"29115",54,719,2,242,1,264,1,"no"
"25876",31,2420,19,166,1,-1,0,"no"
"15587",54,252,21,101,1,-1,0,"no"
"43593",47,707,29,152,3,-1,0,"no"
"38970",39,4430,18,13,4,362,1,"no"
"2184",28,-219,12,386,2,-1,0,"no"
"20694",50,2065,12,161,2,-1,0,"no"
"44115",38,1767,9,483,4,239,7,"yes"
"43045",30,2424,15,337,1,95,2,"yes"
"31155",36,-1,26,88,3,-1,0,"no"
"9439",36,2000,6,94,1,-1,0,"no"
"8032",39,2854,2,64,1,-1,0,"no"
"40581",32,449,23,106,3,-1,0,"no"
"302",51,531,5,267,2,-1,0,"no"
"15433",50,161,18,642,1,-1,0,"no"
"36415",46,916,11,472,2,-1,0,"no"
"16704",50,1679,24,604,2,-1,0,"no"
"40167",41,216,5,577,3,-1,0,"yes"
"21061",58,361,14,503,2,-1,0,"no"
"24216",33,200,17,252,1,-1,0,"no"
"4689",44,1081,20,304,2,-1,0,"no"
"16343",38,-1038,23,222,1,-1,0,"no"
"39448",47,0,25,234,1,-1,0,"no"
"35282",26,2,7,223,1,-1,0,"no"
"1704",26,187,9,341,1,-1,0,"no"
"15678",34,130,21,156,1,-1,0,"no"
"16386",52,638,23,213,1,-1,0,"no"
"19806",50,1064,8,31,2,-1,0,"no"
"3275",48,1757,15,90,1,-1,0,"no"
"19079",34,42,5,297,1,-1,0,"no"
"17800",28,599,29,189,5,-1,0,"no"
"3193",42,2918,15,349,2,-1,0,"no"
"14011",29,6586,10,176,1,-1,0,"no"
"34066",34,442,30,69,1,164,2,"no"
"24226",48,3419,17,75,1,-1,0,"no"
"34800",51,437,6,109,1,-1,0,"no"
"35600",34,0,7,323,3,-1,0,"no"
"6223",24,1954,27,78,1,-1,0,"no"
"8437",58,3909,3,80,1,-1,0,"no"
"37576",33,1615,14,178,8,174,3,"no"
"44599",29,1937,25,6,1,-1,0,"no"
"27570",50,5423,21,75,3,-1,0,"no"
"38102",40,252,15,103,6,-1,0,"no"
"38870",33,1277,18,827,1,-1,0,"yes"
"180",51,1161,5,717,1,-1,0,"no"
"22392",34,478,22,73,2,-1,0,"no"
"12596",31,144,4,43,11,-1,0,"no"
"27919",55,98,28,214,1,-1,0,"no"
"36167",45,-72,11,306,1,-1,0,"no"
"1074",39,29,7,214,2,-1,0,"no"
"37399",22,374,13,158,5,-1,0,"no"
"33164",30,4867,20,8,6,306,3,"no"
"25613",46,96,19,217,1,-1,0,"no"
"19690",44,10950,7,84,1,-1,0,"no"
"17240",48,759,28,84,5,-1,0,"no"
"18257",56,25290,31,81,12,-1,0,"no"
"10351",54,1087,12,77,1,-1,0,"no"
"37207",36,418,13,132,2,-1,0,"no"
"13160",35,148,8,199,1,-1,0,"no"
"18810",54,991,31,11,6,-1,0,"no"
"37320",43,484,13,180,2,173,6,"no"
"147",56,8,5,157,2,-1,0,"no"
"43634",29,2929,5,232,1,89,4,"yes"
"33937",32,580,30,69,1,-1,0,"no"
"1244",45,1381,8,269,1,-1,0,"no"
"18342",33,0,31,14,23,-1,0,"no"
"18336",44,538,31,196,2,-1,0,"no"
"14315",28,62,14,467,3,-1,0,"no"
"25324",34,3244,18,131,2,-1,0,"no"
"39436",29,7578,22,46,3,-1,0,"no"
"5305",30,1243,23,135,1,-1,0,"no"
"10837",46,5837,17,71,1,-1,0,"no"
"1108",43,487,7,548,2,-1,0,"no"
"5608",30,2150,23,465,4,-1,0,"no"
"7780",29,200,30,322,2,-1,0,"no"
"5294",32,3050,23,298,1,-1,0,"no"
"20748",49,640,13,214,4,-1,0,"no"
"42664",48,517,14,273,1,-1,0,"no"
"25755",58,630,19,59,1,174,1,"no"
"9317",42,230,5,175,7,-1,0,"no"
"41631",79,909,25,114,1,95,1,"no"
"32884",34,165,17,182,2,329,1,"no"
"14203",27,3638,11,271,5,-1,0,"no"
"13775",60,594,10,190,1,-1,0,"no"
"35349",41,322,7,105,1,324,2,"no"
"17443",27,59,28,306,6,-1,0,"no"
"44866",29,1055,23,427,1,603,1,"yes"
"37778",51,-256,14,97,1,-1,0,"no"
"4807",39,4146,21,353,1,-1,0,"no"
"43603",54,395,30,183,1,183,2,"yes"
"43201",23,287,3,700,3,180,1,"no"
"2980",45,718,14,135,1,-1,0,"no"
"42885",33,0,4,111,5,98,2,"no"
"30732",54,515,6,115,2,234,1,"no"
"24251",45,1477,17,75,1,132,1,"no"
"40382",71,1998,23,201,1,-1,0,"no"
"27216",31,432,21,197,1,-1,0,"no"
"459",33,-60,6,243,1,-1,0,"no"
"26879",35,55,20,165,4,-1,0,"no"
"12609",32,-59,4,192,1,-1,0,"no"
"4292",36,2079,19,403,2,-1,0,"no"
"34752",49,489,6,65,1,358,1,"no"
"15823",47,2105,21,363,1,-1,0,"no"
"24201",35,94,17,108,1,-1,0,"no"
"3125",40,339,14,234,2,-1,0,"no"
"25014",33,157,18,110,1,182,1,"no"
"17269",34,516,28,292,2,-1,0,"no"
"31740",31,735,7,88,3,322,1,"no"
"28168",36,313,29,167,2,198,1,"no"
"18382",42,1079,31,61,2,-1,0,"no"
"24046",47,555,17,478,1,-1,0,"yes"
"1781",35,198,9,471,2,-1,0,"no"
"2004",30,15,9,257,1,-1,0,"no"
"16585",42,-14,24,58,2,-1,0,"no"
"7825",38,126,30,355,2,-1,0,"no"
"1163",31,120,8,239,2,-1,0,"no"
"2442",27,232,13,1167,1,-1,0,"no"
"44202",35,2918,16,815,2,407,3,"yes"
"3770",33,58,16,144,2,-1,0,"no"
"12935",37,147,7,25,30,-1,0,"no"
"45136",53,1294,28,71,1,-1,0,"no"
"39687",32,10287,27,281,4,188,1,"yes"
"37834",27,-330,14,88,1,353,2,"no"
"18571",44,-137,31,151,13,-1,0,"no"
"42205",27,4590,10,131,4,89,3,"yes"
"523",52,484,6,128,1,-1,0,"no"
"42104",39,508,2,154,3,-1,0,"no"
"35120",39,147,6,151,2,-1,0,"no"
"22468",57,333,22,336,2,-1,0,"no"
"11555",56,2558,19,288,1,-1,0,"no"
"2849",25,329,14,158,2,-1,0,"no"
"29544",53,751,3,1528,2,-1,0,"yes"
"25648",39,688,19,214,1,-1,0,"no"
"8343",52,930,2,94,16,-1,0,"no"
"43074",38,455,19,255,2,555,6,"yes"
"5508",34,157,23,20,17,-1,0,"no"
"42750",30,319,27,210,2,-1,0,"no"
"38856",32,230,18,442,1,266,8,"yes"
"818",31,0,7,953,3,-1,0,"no"
"15224",26,47,17,257,2,-1,0,"no"
"32139",36,1160,15,56,1,323,3,"no"
"14722",54,0,15,209,4,-1,0,"no"
"43853",28,223,1,303,1,278,3,"yes"
"40014",42,15445,3,247,2,-1,0,"no"
"11610",38,435,19,117,2,-1,0,"no"
"14367",49,784,14,171,4,-1,0,"no"
"25107",50,642,18,435,1,-1,0,"no"
"12106",44,786,20,15,7,-1,0,"no"
"22909",31,0,25,249,6,-1,0,"no"
"6968",38,-1350,28,96,4,-1,0,"no"
"41181",22,691,19,338,1,-1,0,"yes"
"33603",32,429,20,31,3,153,2,"no"
"1559",39,429,8,272,4,-1,0,"no"
"39060",30,327,18,21,2,-1,0,"no"
"2128",31,37,12,281,1,-1,0,"no"
"24513",51,1357,17,233,3,-1,0,"no"
"13822",50,-10,10,369,6,-1,0,"no"
"5472",35,-413,23,178,1,-1,0,"no"
"5184",44,858,21,362,5,-1,0,"no"
"3693",29,-507,16,286,1,-1,0,"no"
"35709",58,950,8,49,1,303,1,"no"
"38551",38,432,15,10,2,373,1,"no"
"13550",42,704,9,31,1,-1,0,"no"
"1291",26,-29,8,196,1,-1,0,"no"
"6988",52,-211,28,153,2,-1,0,"no"
"20789",34,8463,13,80,2,-1,0,"no"
"12613",37,487,4,30,2,-1,0,"no"
"11565",52,98,19,148,1,-1,0,"no"
"38263",35,534,15,669,1,312,3,"yes"
"8474",48,4408,3,106,6,-1,0,"no"
"20467",30,67,12,52,2,-1,0,"no"
"21823",33,-374,20,160,2,-1,0,"no"
"36148",30,2597,11,49,1,349,3,"no"
"17780",49,633,29,249,6,-1,0,"no"
"20713",37,137,13,244,6,-1,0,"no"
"27821",33,332,28,706,1,-1,0,"no"
"12356",25,6100,26,45,2,-1,0,"no"
"27339",38,1,21,57,5,199,1,"no"
"22315",55,0,22,64,2,-1,0,"no"
"1978",38,138,9,182,3,-1,0,"no"
"7164",47,72,29,278,1,-1,0,"no"
"26532",53,8112,20,64,1,-1,0,"no"
"44356",27,842,30,273,1,91,1,"no"
"35490",28,417,7,188,2,366,2,"no"
"41545",30,440,11,129,2,-1,0,"no"
"124",43,41,5,127,2,-1,0,"no"
"4634",55,1848,20,204,1,-1,0,"no"
"29091",60,92,2,447,1,-1,0,"no"
"20869",30,756,13,321,4,-1,0,"no"
"26951",30,8101,21,49,1,-1,0,"no"
"32627",35,793,17,106,1,-1,0,"no"
"31312",25,4461,11,796,5,-1,0,"yes"
"42260",50,3608,13,176,2,197,2,"yes"
"16104",26,321,22,242,7,-1,0,"no"
"22961",53,206,26,87,6,-1,0,"no"
"490",40,-66,6,288,1,-1,0,"no"
"32710",41,43,17,198,1,-1,0,"no"
"11131",36,1370,18,221,5,-1,0,"no"
"32174",32,388,15,171,2,-1,0,"no"
"38247",31,699,15,282,4,277,4,"no"
"6144",39,-50,27,59,1,-1,0,"no"
"34084",58,687,30,341,2,-1,0,"yes"
"34961",35,1416,6,100,1,169,12,"no"
"36106",47,298,11,183,1,-1,0,"no"
"22921",42,295,26,109,3,-1,0,"no"
"3232",58,0,15,183,5,-1,0,"no"
"40633",49,1718,5,211,1,-1,0,"yes"
"18052",52,1498,30,1078,11,-1,0,"no"
"27143",56,2583,21,70,1,-1,0,"no"
"38737",60,-4057,18,242,6,-1,0,"no"
"20337",52,7742,11,149,3,-1,0,"no"
"27328",58,26254,21,53,1,31,1,"no"
"19376",43,1109,6,64,4,-1,0,"no"
"35537",32,0,7,388,2,349,2,"no"
"28759",55,851,30,138,1,270,2,"no"
"24626",47,0,17,124,2,-1,0,"no"
"14747",51,463,15,114,4,-1,0,"no"
"38934",25,148,18,119,1,-1,0,"no"
"36179",48,457,11,199,1,326,5,"no"
"15097",30,248,17,692,1,-1,0,"no"
"27691",32,875,21,1015,2,-1,0,"no"
"39376",24,3197,22,172,1,-1,0,"no"
"17564",48,5176,29,162,2,-1,0,"no"
"1114",48,1230,7,152,3,-1,0,"no"
"16795",51,1565,24,870,3,-1,0,"no"
"24527",53,200,17,182,3,-1,0,"no"
"7718",42,287,30,83,2,-1,0,"no"
"7551",27,-442,30,85,7,-1,0,"no"
"24129",26,4683,5,5,1,-1,0,"no"
"17557",45,49,29,65,2,-1,0,"no"
"546",36,639,6,191,1,-1,0,"no"
"30662",47,1096,6,174,2,-1,0,"no"
"658",40,-322,6,144,1,-1,0,"no"
"29336",52,2851,2,35,1,-1,0,"no"
"40409",44,88,2,275,1,-1,0,"yes"
"12418",26,-72,30,82,9,-1,0,"no"
"7325",33,127,29,1059,2,-1,0,"yes"
"27559",37,807,21,634,4,-1,0,"no"
"18368",32,29,31,49,24,-1,0,"no"
"21703",35,86,19,144,3,-1,0,"no"
"20133",54,2950,11,45,2,-1,0,"no"
"39085",30,963,18,66,1,-1,0,"no"
"37550",30,2583,14,436,3,-1,0,"no"
"1013",39,573,7,329,1,-1,0,"no"
"3449",46,1934,15,236,3,-1,0,"no"
"151",51,-19,5,163,2,-1,0,"no"
"22207",31,28,21,175,2,-1,0,"no"
"28316",31,1025,29,93,1,254,3,"no"
"19314",48,35,6,232,4,-1,0,"no"
"7933",27,-79,30,385,5,-1,0,"no"
"22561",59,0,22,460,1,-1,0,"no"
"40609",29,308,4,313,1,-1,0,"no"
"22871",31,95,25,51,5,-1,0,"no"
"32622",32,782,17,517,1,-1,0,"no"
"39976",29,5,3,321,1,-1,0,"yes"
"6289",33,0,27,190,1,-1,0,"no"
"22736",30,171,25,301,4,-1,0,"no"
"7346",36,-1312,29,229,4,-1,0,"no"
"15805",54,3795,21,381,1,-1,0,"no"
"23974",45,351,29,18,2,-1,0,"no"
"1906",57,0,9,147,7,-1,0,"no"
"24235",38,494,17,146,1,104,2,"no"
"16966",59,-182,25,153,1,-1,0,"no"
"15518",29,788,18,264,2,-1,0,"no"
"29768",31,1005,4,429,2,-1,0,"no"
"44821",23,780,16,393,1,183,3,"yes"
"10356",60,1625,12,119,1,-1,0,"no"
"42500",29,572,16,314,1,195,1,"yes"
"31448",73,2308,30,163,2,-1,0,"yes"
"8635",36,27359,3,71,2,-1,0,"no"
"25556",45,644,19,418,1,168,1,"yes"
"39695",35,1368,27,329,1,41,2,"yes"
"18815",48,1811,31,135,3,-1,0,"no"
"9041",59,-88,5,910,2,-1,0,"yes"
"31386",41,120,24,81,1,49,3,"no"
"42304",57,367,16,107,2,-1,0,"no"
"33633",46,131,20,69,2,-1,0,"no"
"10209",55,0,11,306,3,-1,0,"no"
"40069",39,22086,4,160,1,-1,0,"yes"
"15855",34,5,21,59,4,-1,0,"no"
"20890",47,1303,13,68,3,-1,0,"no"
"11033",46,358,17,259,2,-1,0,"no"
"4765",30,1445,20,140,1,-1,0,"no"
"9213",45,229,5,181,2,-1,0,"no"
"39155",26,-887,18,827,2,-1,0,"yes"
"15943",47,1715,22,211,8,-1,0,"no"
"10900",37,942,17,79,1,-1,0,"no"
"32252",38,290,16,283,1,-1,0,"no"
"4482",23,210,20,507,1,-1,0,"no"
"32146",50,202,15,107,1,148,4,"no"
"13196",57,4442,8,97,6,-1,0,"no"
"19680",45,724,7,117,1,-1,0,"no"
"23672",31,713,28,162,1,-1,0,"no"
"8711",36,7503,4,25,1,-1,0,"no"
"39852",37,0,2,107,1,-1,0,"yes"
"17614",59,309,29,25,5,-1,0,"no"
"37390",33,5550,13,124,2,278,4,"no"
"45039",43,0,18,464,1,94,2,"yes"
"44347",34,0,30,292,1,183,2,"yes"
"36127",31,166,11,227,1,-1,0,"no"
"12570",60,241,3,100,3,-1,0,"no"
"44544",27,4574,12,187,2,-1,0,"no"
"39469",35,2988,25,179,1,-1,0,"no"
"42783",33,1699,28,202,1,83,3,"yes"
"34304",35,93,4,198,2,88,1,"no"
"45100",30,985,25,304,1,94,2,"yes"
"37225",35,455,13,573,7,327,3,"no"
"19336",37,566,6,168,2,-1,0,"no"
"32453",42,52,16,432,1,-1,0,"no"
"27103",44,1784,21,279,1,-1,0,"no"
"7781",51,468,30,475,4,-1,0,"no"
"2329",35,414,13,504,4,-1,0,"yes"
"17370",56,76,28,93,3,-1,0,"no"
"10986",48,6613,17,159,3,-1,0,"no"
"38103",30,637,15,69,5,-1,0,"no"
"43713",37,29,14,404,2,183,2,"yes"
"39330",28,426,18,953,3,-1,0,"no"
"30462",35,1016,5,418,2,-1,0,"no"
"21291",35,0,18,100,6,-1,0,"no"
"6150",32,-238,27,427,1,-1,0,"no"
"37570",31,466,14,164,1,-1,0,"no"
"7910",56,346,30,46,3,-1,0,"no"
"28555",29,1366,29,90,2,245,3,"no"
"13983",60,763,10,180,3,-1,0,"no"
"14365",34,146,14,788,2,-1,0,"yes"
"12970",35,122,7,179,4,-1,0,"no"
"41562",74,1765,11,290,2,-1,0,"yes"
"23102",34,297,26,63,4,-1,0,"no"
"35176",24,14,7,241,1,-1,0,"no"
"36978",45,700,13,29,4,-1,0,"no"
"4344",39,198,19,138,8,-1,0,"no"
"7107",59,748,29,184,1,-1,0,"no"
"26726",53,7724,20,196,2,-1,0,"no"
"11351",44,2092,18,452,1,-1,0,"no"
"20545",54,1411,12,56,2,-1,0,"no"
"8509",31,859,3,138,2,-1,0,"no"
"23621",58,7881,28,507,8,-1,0,"no"
"40055",37,108,4,262,2,-1,0,"yes"
"17128",37,236,25,438,6,-1,0,"no"
"41143",44,-600,18,360,1,-1,0,"no"
"40182",33,4713,5,110,2,-1,0,"no"
"16392",39,990,23,55,1,-1,0,"no"
"41661",35,2047,1,66,1,-1,0,"no"
"2136",45,171,12,539,1,-1,0,"no"
"38990",31,1374,18,290,2,370,1,"no"
"967",49,1496,7,218,4,-1,0,"no"
"33805",27,88,24,65,2,-1,0,"no"
"32364",49,1019,16,285,5,-1,0,"no"
"31108",38,755,17,120,1,-1,0,"yes"
"4383",34,183,19,3078,4,-1,0,"no"
"22398",57,20,22,119,2,-1,0,"no"
"19654",58,225,7,122,6,-1,0,"no"
"4976",33,11149,21,418,2,-1,0,"no"
"18985",48,3069,4,597,2,-1,0,"no"
"28218",41,1322,29,58,1,266,1,"no"
"30145",46,594,4,197,2,-1,0,"no"
"39230",22,110,18,237,2,-1,0,"no"
"23376",56,321,27,49,4,-1,0,"no"
"17188",45,1506,28,365,4,-1,0,"yes"
"21386",32,2481,18,547,11,-1,0,"no"
"12125",53,4,20,19,6,-1,0,"no"
"34588",32,98,5,360,1,365,2,"no"
"26636",33,4996,20,230,1,-1,0,"no"
"24001",36,26,29,370,4,-1,0,"no"
"11076",35,0,17,229,7,-1,0,"no"
"32351",54,3170,16,140,2,324,4,"no"
"25820",57,11494,19,198,1,-1,0,"no"
"32322",74,3771,16,159,1,-1,0,"no"
"40572",75,26452,15,219,2,-1,0,"no"
"8436",47,-127,3,170,3,-1,0,"no"
"14320",43,0,14,1153,3,-1,0,"yes"
"31728",35,714,7,263,2,224,22,"no"
"42562",47,3519,28,193,1,220,1,"no"
"15189",35,-67,17,160,6,-1,0,"no"
"7771",43,690,30,58,1,-1,0,"no"
"14280",51,248,14,78,3,-1,0,"no"
"2419",51,205,13,665,1,-1,0,"no"
"8552",29,243,3,35,1,-1,0,"no"
"44325",54,752,29,211,5,491,4,"yes"
"41187",59,2239,20,377,6,90,1,"yes"
"38482",28,372,15,201,3,294,2,"no"
"20388",38,-267,11,220,1,-1,0,"no"
"6832",44,1196,28,61,1,-1,0,"no"
"32956",34,260,17,20,2,238,2,"no"
"9250",56,0,5,153,2,-1,0,"no"
"10171",36,717,11,63,1,-1,0,"no"
"19562",56,79,7,82,2,-1,0,"no"
"11135",56,3760,18,243,3,-1,0,"no"
"6939",26,0,28,124,1,-1,0,"no"
"35784",37,3653,8,525,1,-1,0,"no"
"21523",47,0,19,210,2,-1,0,"no"
"9847",50,3117,9,174,1,-1,0,"no"
"35239",38,4860,7,130,1,-1,0,"no"
"5932",28,1050,26,293,1,-1,0,"no"
"34982",29,-803,6,827,1,329,9,"no"
"14031",38,50,11,545,2,-1,0,"no"
"15340",59,0,18,274,5,-1,0,"no"
"41041",59,2026,14,185,3,73,1,"no"
"27911",50,799,28,63,1,-1,0,"no"
"44376",53,2398,2,317,1,180,2,"yes"
"35777",40,4647,8,330,2,-1,0,"no"
"15247",27,0,17,444,6,-1,0,"no"
"12037",57,8403,20,11,11,-1,0,"no"
"17089",28,265,25,194,2,-1,0,"no"
"6203",36,1867,27,243,2,-1,0,"no"
"42379",58,3399,30,1628,2,188,8,"yes"
"34695",45,0,5,469,2,342,1,"no"
"38966",29,-211,18,58,1,-1,0,"no"
"29602",34,261,3,88,5,251,3,"no"
"27964",32,89,28,435,1,-1,0,"no"
"30610",55,312,6,13,8,9,3,"no"
"28865",35,210,30,626,3,-1,0,"no"
"305",53,257,5,209,2,-1,0,"no"
"12485",40,-27,1,221,1,-1,0,"no"
"40677",73,5539,6,338,1,-1,0,"yes"
"41755",83,6236,12,766,1,62,3,"no"
"42905",25,448,5,151,1,297,1,"yes"
"18059",40,286,30,106,4,-1,0,"no"
"38826",29,-95,18,164,1,370,1,"no"
"20034",43,3003,8,358,3,-1,0,"no"
"37855",46,130,14,106,1,349,1,"no"
"30925",46,561,9,84,4,256,7,"no"
"3883",41,356,16,80,2,-1,0,"no"
"43592",25,108,29,305,3,-1,0,"yes"
"19074",32,1028,5,183,1,-1,0,"no"
"18494",43,533,31,228,2,-1,0,"no"
"2420",34,1557,13,213,1,-1,0,"no"
"28434",34,3080,29,27,1,-1,0,"no"
"30843",30,243,9,133,2,213,2,"no"
"24531",37,785,17,219,2,-1,0,"no"
"31510",52,-2712,2,253,1,-1,0,"no"
"6064",33,2065,26,241,2,-1,0,"no"
"37122",57,1615,13,99,1,-1,0,"no"
"15938",30,32,22,163,1,-1,0,"no"
"45184",70,324,15,78,1,96,7,"no"
"28564",40,822,29,155,2,245,3,"no"
"10091",45,1273,11,197,3,-1,0,"no"
"44322",27,311,28,462,1,148,4,"yes"
"40799",42,1559,11,155,1,103,1,"no"
"3073",41,348,14,423,2,-1,0,"no"
"8963",52,531,5,222,1,-1,0,"no"
"2316",45,141,12,111,4,-1,0,"no"
"25506",31,7118,19,210,1,168,2,"no"
"38772",29,23,18,159,3,371,2,"no"
"35125",31,-692,6,117,2,-1,0,"no"
"23829",45,1186,29,25,7,-1,0,"no"
"14317",33,390,14,254,2,-1,0,"no"
"41090",25,4147,14,211,3,-1,0,"yes"
"21626",37,46,19,119,4,-1,0,"no"
"34315",31,775,4,99,2,14,3,"no"
"5467",42,139,23,166,1,-1,0,"no"
"26823",31,7518,20,332,3,-1,0,"no"
"6463",30,-202,27,166,2,-1,0,"no"
"4293",37,1633,19,229,3,-1,0,"no"
"26138",47,8515,20,14,7,112,4,"no"
"2439",31,263,13,150,2,-1,0,"no"
"31661",37,1207,6,1353,2,138,2,"yes"
"16817",42,2032,24,1173,4,-1,0,"no"
"31237",38,2549,3,103,1,-1,0,"no"
"38727",35,-10,15,168,2,364,1,"no"
"13714",40,137,10,214,1,-1,0,"no"
"43205",32,354,4,177,2,133,5,"yes"
"10114",42,0,11,694,2,-1,0,"no"
"1882",30,21,9,409,3,-1,0,"no"
